mlbamID,Name,BDB,statsID,cbsID,espnFantasyID,espnID,retroID,Pos_Class,bisID,altName
456008,Victor Kleine,,,,,,,,,
456009,Zack Riera,,,,,,,,,
456010,Jeremy Todd,,,,,,,,,
456011,Justin Wendt,,,,,,,,,
456012,Dan Dement,,,,,,,,,
456013,Ryan Gill,,,,,,,,,
456016,Matt Bowser,,,,,,,,,
456017,Forrest Johnson,,,,,,,,,
456018,Jeff Leuenberger,,,,,,,,,
456020,Wes Wilkerson,,,,,,,,,
456021,Mark Newell,,,,,,,,,
456022,Justin Gemoll,,,,,,,,,
456023,Steve Madril,,,,,,,,,
456024,Edmund Muth,,,,,,,,,
456026,David O'Hagan,,,,,,,,,
456028,Brandon Parillo,,,,,,,,,
456033,Jonathan Poterson,,,,,,,,,
456037,Eric Ridener,,,,,,,,,
456041,Kyle Rogers,,,,,,,,,
456049,James Shull,,,,,,,,,
456053,Sandy Pimentel,,,,,,,,,
456054,Augusto Perez,,,,,,,,,
456056,Santiago Del Orbe,,,,,,,,,
456057,Stanly Pujols,,,,,,,,,
456059,Vladimir Carela,,,,,,,,,
456062,Willian Sandoval,,,,,,,,,
456069,Isaac Rodriguez,,,,,,,,,
456070,Luis Miguel,,,,,,,,,
456073,Austin Morgan,,,,,,,,,
456080,Cristian Ogando,,,,,,,,,
456081,Jonathan Abreu,,,,,,,,,
456082,Rigoberto Catuy,,,,,,,,,
456084,William Alvarez,,,,,,,,,
456088,Junniol Lami,,,,,,,,,
456090,Anthony Rivera,,,,,,,,,
456092,Edgar Baez,,,,,,,,,
456094,Casey Almond,,,,,,,,,
456095,Michael Nickoli,,,,,,,,,
456096,Jonathan Brandt,,,,,,,,,
456097,Ben Fox,,,,,,,,,
456098,Allen Baxter,,,,,,,,,
456099,Greg Sain,,,,,,,,,
456100,Mark Carter,,,,,,,,,
456101,Jon Benick,,,,,,,,,
456103,Mandy Navarro,,,,,,,,,
456104,Jason Bernard,,,,,,,,,
456105,Wes Carroll,,,,,,,,,
456107,Marlo Glaser,,,,,,,,,
456109,Scott Schweitzer,,,,,,,,,
456110,Jeffrey Wayne Terrell,,,,,,,,,
456111,Joey Vandever,,,,,,,,,
456112,Erik Rico,,,,,,,,,
456113,J.J. Jurries,,,,,,,,,
456114,Michael Bassett,,,,,,,,,
456115,Zeph Zinsman,,,,,,,,,
456116,Jason Graham,,,,,,,,,
456118,Jason Waugh,,,,,,,,,
456119,Justin Knoff,,,,,,,,,
456120,John Schneider,,,,,,,,,
456126,Carlo Cota,,,,,,,,,
456128,Russ Savickas,,,,,,,,,
456129,Jason Allec,,,,,,,,,
456130,Matt Hagen,,,,,,,,,
456131,Chad Pleiness,,,,,,,,,
456135,Adam Nikolic,,,,,,,,,
456136,Michael Seifert,,,,,,,,,
456139,Gregg Davies,,,,,,,,,
456143,Quincy Martina,,,,,,,,,
456148,Ivan Brizuela,,,,,,,,,
456151,Ruben Valerio,,,,,,,,,
456152,Nilson Berroa,,,,,,,,,
456153,Eric Oxio,,,,,,,,,
456155,Michael Landry,,,,,,,,,
456158,Yohender Lopez,,,,,,,,,
456159,Wilfred Lopez,,,,,,,,,
456162,Michael Whitney,,,,,,,,,
456164,Ronnie Anderson,,,,,,,,,
456166,Daniel Arizmendi,,,,,,,,,
456168,Steven Pickerell,,,,,,,,,
456169,Rodolfo Garcia,,,,,,,,,
456170,Yormi Yan,,,,,,,,,
456171,Troy Garrett,,,,,,,,,
456172,Simon Brito,,,,,,,,,
456174,Melvin Puello,,,,,,,,,
456182,William Abare,,,,,,,,,
456184,Gary Nalls,,,,,,,,,
456189,John Hairston,,,,,,,,,
456192,David Neal,,,,,,,,,
456194,Ernest Abril,,,,,,,,,
456195,Scott Neal,,,,,,,,,
456197,Joseph Neidinger,,,,,,,,,
456203,Douglas Nelson,,,,,,,,,
456208,Lamar Hall,,,,,,,,,
456210,Steven Adams,,,,,,,,,
456212,Joe Newcomb,,,,,,,,,
456215,Mike Ham,,,,,,,,,
456220,Maurice Jones,,,,,,,,,
456230,Ken Juarbe,,,,,,,,,
456235,Craig Juran,,,,,,,,,
456237,Gregory Kallevig,,,,,,,,,
456238,David Karasinski,,,,,,,,,
456239,Brian Gennings,,,,,,,,,
456256,Dean Locklear,,,,,,,,,
456257,Robert Resnikoff,,,,,,,,,
456268,Todd Crosby,,,,,,,,,
456273,Saul Soltero,,,,,,,,,
456274,David Sommer,,,,,,,,,
456282,Miguel Correa,,,,,,,,,
456295,Delynn Corry,,,,,,,,,
456297,Don Sparks,,,,,,,,,
456299,Kyle Spencer,,,,,,,,,
456300,Albert Bustillos,,,,,,,,,
456301,Derron Spiller,,,,,,,,,
456302,Kevin Coughlin,,,,,,,,,
456303,Joseph Federico,,,,,,,,,
456305,Christopher Butler,,,,,,,,,
456311,Michael Koller,,,,,,,,,
456318,Ramsey Koeyers,,,,,,,,,
456320,Timothy Meeks,,,,,,,,,
456324,Angel Jaime,,,,,,,,,
456326,Tyrone Sims,,,,,,,,,
456332,Francisco Derotal,,,,,,,,,
456337,Damone Tyson,,,,,,,,,
456338,Benigno Castillo,,,,,,,,,
456351,Benito Malave,,,,,,,,,
456360,Arihito Muramatsu,,,,,,,,,
456362,Hideyuki Yasuda,,,,,,,,,
456365,Don Carter,,,,,,,,,
456367,Scott Roberts,,,,,,,,,
456368,Bruce Williams,,,,,,,,,
456370,Ron Harrison,,,,,,,,,
456371,Eric Peyton,,,,,,,,,
456373,Mark Leonette,,,,,,,,,
456374,Jeffrey Cook,,,,,,,,,
456377,Peter Wiggins,,,,,,,,,
456381,Spencer Wyman,,,,,,,,,
456384,Robert Wooley,,,,,,,,,
456388,Emile Thiel,,,,,,,,,
456391,Douglas Fink,,,,,,,,,
456395,Anthony Whittington,,,,,,,,,
456405,Carlos Faria,,,,,,,,,
456409,Matt Weber,,,,,,,,,
456415,Joe Little,,,,,,,,,
456416,Jordy Templet,,,,,,,,,
456419,Darwin Medina,,,,,,,,,
456424,Brendan Wilson,,,,,,,,,
456429,Kyle Stutes,,,,,,,,,
456432,Brandon Thomson,,,,,,,,,
456433,Brian Nielsen,,,,,,,,,
456434,Ken Holubec,,,,,,,,,
456437,Terry Corn,,,,,,,,,
456439,Wilmer Villatoro,,,,,,,,,
456440,Michael Fortin,,,,,,,,,
456441,Cory Agar,,,,,,,,,
456444,Greg Stokes,,,,,,,,,
456445,Dan Decola,,,,,,,,,
456446,Andy Persby,,,,,,,,,
456447,Kris Wilken,,,,,,,,,
456448,Troy Veleber,,,,,,,,,
456449,David Baum,,,,,,,,,
456452,Andre Gomez,,,,,,,,,
456453,Denny Chapman,,,,,,,,,
456454,Justin Williams,,,,,,,,,
456455,Sam Cooper,,,,,,,,,
456456,Ryan McKinley,,,,,,,,,
456457,Mark Freed,,,,,,,,,
456458,Nathan Cotton,,,,,,,,,
456459,Matthew Dogero,,,,,,,,,
456460,Tommy Callen,,,,,,,,,
456462,Richard Burgess,,,,,,,,,
456463,Kris Kozlowski,,,,,,,,,
456464,Shawn Fagan,,,,,,,,,
456465,Nathaniel Meza,,,,,,,,,
456466,Buster Small,,,,,,,,,
456467,J.C. Huguet,,,,,,,,,
456468,Brian Fatur,,,,,,,,,
456469,Matt Pike,,,,,,,,,
456472,Tony Calabrese,,,,,,,,,
456473,Josh McMillan,,,,,,,,,
456475,Anthony Mongeluzzo,,,,,,,,,
456476,Erick Contreras,,,,,,,,,
456477,Eric Schmitt,,,,,,,,,
456478,Craig Petulla,,,,,,,,,
456482,Gustavo Espinoza,,,,,,,,,
456489,Runi Nunez,,,,,,,,,
456495,Carlos Gallardo,,,,,,,,,
456498,Skip Adams,,,,,,,,,
456500,Kevin Mannix,,,,,,,,,
456504,Dylan Peacock,,,,,,,,,
456506,Carlos Cespedes,,,,,,,,,
456507,Oscar Emeterio,,,,,,,,,
456508,Ernesto Rodriguez,,,,,,,,,
456509,Grant Richardson,,,,,,,,,
456513,Joseph Abellera,,,,,,,,,
456514,Mark Alexander,,,,,,,,,
456520,Trent Baysinger,,,,,,,,,
456521,Luis Bernal,,,,,,,,,
456522,Drew Bigda,,,,,,,,,
456523,Robbie Bouman,,,,,,,,,
456527,Cody Bunkelman,,,,,,,,,
456532,Lorenzo Church,,,,,,,,,
456538,Chris Della Rocco,,,,,,,,,
456540,Jonathan Douillard,,,,,,,,,
456541,Jesse Easley,,,,,,,,,
456545,Chad Gabriel,,,,,,,,,
456546,Matthew Goyen,,,,,,,,,
456547,Jessen Grant,,,,,,,,,
456551,Garrett Guest,,,,,,,,,
456556,Dustin Griffith,,,,,,,,,
456559,Tyler Adamczyk,,,,,,,,,
456561,Trey George,,,,,,,,,
456562,Jimmy Schultz,,,,,,,,,
456566,Casey Shumaker,,,,,,,,,
456567,Victor Luces,,,,,,,,,
456569,Greg Wear,,,,,,,,,
456571,Michael Schneider,,,,,,,,,
456572,Jacob Valles,,,,,,,,,
456575,Chris Dunwell,,,,,,,,,
456576,Chris Shank,,,,,,,,,
456579,Ben Crockett,,,,,,,,,
456580,Chris Eickhorst,,,,,,,,,
456582,T.J. Prunty,,,,,,,,,
456583,Travis Teeter,,,,,,,,,
456584,Trevor Caughey,,,,,,,,,
456587,Matt Payne,,,,,,,,,
456588,Ryan Balan,,,,,,,,,
456590,Jason Conlisk,,,,,,,,,
456591,Tarrence Patterson,,,,,,,,,
456592,KC Jones,,,,,,,,,
456593,Tim Belz,,,,,,,,,
456595,Mike Perdomo,,,,,,,,,
456600,Jake Mapes,,,,,,,,,
456601,Derek Clifton,,,,,,,,,
456602,Marcus Hambrick,,,,,,,,,
456603,Elvis Corporan,,,,,,,,,
456604,Mario Gardea,,,,,,,,,
456606,Brian Shipp,,,,,,,,,
456607,Clint Hosford,,,,,,,,,
456608,Jason Willis,,,,,,,,,
456610,A.J. Samadani,,,,,,,,,
456612,Gavin Wright,,,,,,,,,
456615,Rob Purvis,,,,,,,,,
456616,Mike Grippo,,,,,,,,,
456617,Ricky Manning,,,,,,,,,
456622,Vince Lacorte,,,,,,,,,
456623,Anthony Doudt,,,,,,,,,
456624,Brian Seever,,,,,,,,,
456625,Devin Rogers,,,,,,,,,
456626,Jaeme Leal,,,,,,,,,
456627,Victor Prieto,,,,,,,,,
456631,Josh Teekel,,,,,,,,,
456633,Vaughn Schill,,,,,,,,,
456634,Paul Viole,,,,,,,,,
456635,Sheldon Fulse,,,,,,,,,
456636,Brian Wiese,,,,,,,,,
456637,Quincy Ascencion,,,,,,,,,
456638,Preston Sharp,,,,,,,,,
456639,Matt Thompson,,,,,,,,,
456642,Drew Larsen,,,,,,,,,
456645,Joe Wilson,,,,,,,,,
456646,Stephen Pritchard,,,,,,,,,
456651,C.J. Woodrow,,,,,,,,,
456654,Ryan Blake,,,,,,,,,
456663,Jason James,,,,,,,,,
456668,Joseph Welsh,,,,,,,,,
456674,Andrew Underwood,,,,,,,,,
456680,Adrian Schau,,,,,,,,,
456689,Jim Burt,,,,,,,,,
456691,Andrew Fiorenza,,,,,,,,,
456698,Jack Arroyo,,,,,,,,,
456702,Josh Baker,,,,,,,,,
456705,Joseph Bauserman,,,,,,,,,
456706,Randy Beam,,,,,,,,,
456710,Patrick Bryant,,,,,,,,,
456711,Chris Buechner,,,,,,,,,
456716,Jeff Stockton,,,,,,,,,
456717,Antoine Cameron,,,,,,,,,
456719,Hayden Gardner,,,,,,,,,
456721,Frank Bludau,,,,,,,,,
456723,Nick Webb,,,,,,,,,
456724,Todd West,,,,,,,,,
456728,Josh Hoffpauir,,,,,,,,,
456729,Kyle Crowell,,,,,,,,,
456730,Bradley Smith,,,,,,,,,
456731,James Steward,,,,,,,,,
456733,Brandon Gemoll,,,,,,,,,
456734,Nick Aiello,,,,,,,,,
456735,Edward Tolzien,,,,,,,,,
456736,Tony Arthur,,,,,,,,,
456737,Quan Cosby,,,,,,,,,
456739,Layne Dawson,,,,,,,,,
456740,Mario Delgado,,,,,,,,,
456741,Pierre Blount,,,,,,,,,
456743,Jeff Phelps,,,,,,,,,
456745,Joshua Scott,,,,,,,,,
456747,David Maust,,,,,,,,,
456748,Jason Vavao,,,,,,,,,
456749,Vince Harrison,,,,,,,,,
456750,Scott Hilinski,,,,,,,,,
456751,Josh Carter,,,,,,,,,
456753,Brandon Macchi,,,,,,,,,
456754,Brian Wolotka,,,,,,,,,
456755,Josh Parker,,,,,,,,,
456756,John-Paul Davis,,,,,,,,,
456757,John Fagan,,,,,,,,,
456758,Shane Rhodes,,,,,,,,,
456759,Mario Campos,,,,,,,,,
456760,Jose Cruceta,,,,,,,,,
456764,David Burkholder,,,,,,,,,
456765,Cameron Likely,,,,,,,,,
456767,Luis Arias,,,,,,,,,
456769,Agustin Pinales,,,,,,,,,
456779,Mannyl Olivera,,,,,,,,,
456783,Rogelio Pinilla,,,,,,,,,
456786,Wilian Joseph,,,,,,,,,
456787,Paul Flores,,,,,,,,,
456788,Guillermo Naranjo,,,,,,,,,
456793,Brandon Young,,,,,,,,,
456795,Will Crouch,,,,,,,,,
456812,Ben Rulon,,,,,,,,,
456821,Matthew Maropis,,,,,,,,,
456822,Cory Anderson,,,,,,,,,
456825,Robert Kimmons,,,,,,,,,
456826,Shawn Scobee,,,,,,,,,
456827,Eric Wolfe,,,,,,,,,
456828,Daniel Kelly,,,,,,,,,
456829,Brett McMillan,,,,,,,,,
456830,Patrick Pfeiffer,,,,,,,,,
456831,Wallace Pontiff,,,,,,,,,
456833,Collin Walker,,,,,,,,,
456836,Randall Gattis,,,,,,,,,
456837,Michael Honce,,,,,,,,,
456840,Chase Moore,,,,,,,,,
456842,Geoff Orr,,,,,,,,,
456846,Aaron Tennyson,,,,,,,,,
456848,Kalen Gibson,,,,,,,,,
456850,Travis Rios,,,,,,,,,
456851,Ryan Broderick,,,,,,,,,
456857,Christopher Thogersen,,,,,,,,,
456859,Christopher Williams,,,,,,,,,
456861,Matt Ircandia,,,,,,,,,
456863,Brandon Cohen,,,,,,,,,
456867,Brandon Judge,,,,,,,,,
456869,Ryan Mahoney,,,,,,,,,
456872,Taylor McIntyre,,,,,,,,,
456875,Kurt Steele,,,,,,,,,
456877,Trevor Weedon,,,,,,,,,
456880,Jason Baca,,,,,,,,,
456882,Royce Dickerson,,,,,,,,,
456883,Mario Gianfortune,,,,,,,,,
456889,Jeff Ontiveros,,,,,,,,,
456890,Adam Pernasilici,,,,,,,,,
456891,Tim Sabo,,,,,,,,,
456892,Noah Sweeters,,,,,,,,,
456893,Justin Estrada,,,,,,,,,
456894,Matt Falk,,,,,,,,,
456895,Timothy Grogan,,,,,,,,,
456896,Timi Moni-Erigbali,,,,,,,,,
456900,Jack Lyons,,,,,,,,,
456901,William Mac-Holmes,,,,,,,,,
456903,Michael Romeo,,,,,,,,,
456907,Bo Dickerson,,,,,,,,,
456913,Nathan Staggs,,,,,,,,,
456935,Jeremy Paul,,,,,,,,,
456936,Andrew Myette,,,,,,,,,
456937,Bryan Banks,,,,,,,,,
456938,Evan Seibly,,,,,,,,,
456939,Kyle Dubois,,,,,,,,,
456940,Matthew Somnis,,,,,,,,,
456941,Bruce Gallaway,,,,,,,,,
456942,Eric Hullinger,,,,,,,,,
456943,Ken Livesey,,,,,,,,,
456944,Michael McGowan,,,,,,,,,
456946,Matthew Sibigtroth,,,,,,,,,
456947,James Treece,,,,,,,,,
456948,Jarvis Hicks,,,,,,,,,
456949,Bradley Pahs,,,,,,,,,
456950,Bryan McCaulley,,,,,,,,,
456952,Kyle Cullinan,,,,,,,,,
456953,Arlow Hanen,,,,,,,,,
456954,Matthew Hayes,,,,,,,,,
456956,Kyle Thompson,,,,,,,,,
456957,Andrew York,,,,,,,,,
456958,Clemon Bailey,,,,,,,,,
456959,Lance Beus,,,,,,,,,
456960,Christopher Cunningham,,,,,,,,,
456961,Kyle Emmons,,,,,,,,,
456962,Paul Harp,,,,,,,,,
456963,Michael Hicks,,,,,,,,,
456964,Phillip Stillwell,,,,,,,,,
456967,Adam Olerio,,,,,,,,,
456969,Jonathan Shapland,,,,,,,,,
456970,Ty Wallace,,,,,,,,,
456972,Jason Chavez,,,,,,,,,
456974,Joel Evans,,,,,,,,,
456975,Aaron Gabriel,,,,,,,,,
456976,Aaron Gamboa,,,,,,,,,
456977,Justin Glover,,,,,,,,,
456978,Joe Gregory,,,,,,,,,
456979,David Hancox,,,,,,,,,
456981,Ryan Jennings,,,,,,,,,
456982,Ben Lavender,,,,,,,,,
456983,Raymond Lockhart,,,,,,,,,
456984,Jason Maes,,,,,,,,,
456985,Christopher Maher,,,,,,,,,
456986,Timothy Maloney,,,,,,,,,
456987,Frans Meyer,,,,,,,,,
456988,Philip Monte,,,,,,,,,
456990,Jared Odom,,,,,,,,,
456991,Tyson Olson,,,,,,,,,
456992,Edward Roberts,,,,,,,,,
456994,Grant Staniszewski,,,,,,,,,
456995,Clayton Stewart,,,,,,,,,
456997,Brady Burrill,,,,,,,,,
456998,Sean Clark,,,,,,,,,
457001,Timothy Didjurgis,,,,,,,,,
457004,Daniel Lindner,,,,,,,,,
457005,Jorge Mico,,,,,,,,,
457006,Ryan Mieszala,,,,,,,,,
457007,Rolando Quinonez,,,,,,,,,
457009,Michael Buss,,,,,,,,,
457010,Matt Castillo,,,,,,,,,
457011,Michael Causey,,,,,,,,,
457012,Arthur Christal,,,,,,,,,
457013,Matthew Dale,,,,,,,,,
457014,David Dennis,,,,,,,,,
457015,Derek Dunne,,,,,,,,,
457016,Ryan Earnest,,,,,,,,,
457017,Dennis Pawelek,,,,,,,,,
457018,Christopher Rosario,,,,,,,,,
457019,James Bailie,,,,,,,,,
457020,David Beasley,,,,,,,,,
457021,Brandon Carlton,,,,,,,,,
457023,Ryan Stevenson,,,,,,,,,
457024,John Stocco,,,,,,,,,
457025,Phillip Tapley,,,,,,,,,
457027,David Timm,,,,,,,,,
457028,Andre Trahan,,,,,,,,,
457029,Andy Walker,,,,,,,,,
457030,Donta Warfield,,,,,,,,,
457031,William Webster,,,,,,,,,
457032,Steven Friend,,,,,,,,,
457033,Steven Guerra,,,,,,,,,
457034,Jacob Habsieger,,,,,,,,,
457038,Brad Beaman,,,,,,,,,
457039,Eric Brock,,,,,,,,,
457040,Matthew Byrd,,,,,,,,,
457041,Christopher Dunbar,,,,,,,,,
457043,Jacob Jean,,,,,,,,,
457044,Brandon Joseph,,,,,,,,,
457045,Gary Kerschke,,,,,,,,,
457047,John McCarthy,,,,,,,,,
457048,Christopher McCuiston,,,,,,,,,
457049,Dion McDaniel,,,,,,,,,
457050,Shea McFeely,,,,,,,,,
457051,David Mittelberger,,,,,,,,,
457052,Jason Pilkington,,,,,,,,,
457053,Kenneth Pokryfke,,,,,,,,,
457054,Andre Psaradelis,,,,,,,,,
457055,Michael Ridgway,,,,,,,,,
457056,Andrew Scholl,,,,,,,,,
457057,Ryan Soehlig,,,,,,,,,
457058,Gabriel Somarriba,,,,,,,,,
457059,Justin Standridge,,,,,,,,,
457060,Ross Swisher,,,,,,,,,
457062,Christopher Tyndall,,,,,,,,,
457064,Christopher Widing,,,,,,,,,
457065,Randy Youtsey,,,,,,,,,
457066,Jesus Albino,,,,,,,,,
457067,Danny Anderson,,,,,,,,,
457068,Jordan Compton,,,,,,,,,
457070,Deandre Green,,,,,,,,,
457071,Matt Handley,,,,,,,,,
457072,Kevin Hawkins,,,,,,,,,
457073,Anthony Isabella,,,,,,,,,
457074,James Jewell,,,,,,,,,
457075,Nathan Kiser,,,,,,,,,
457076,Dirk Kleinmann,,,,,,,,,
457077,Andrew Knight,,,,,,,,,
457078,Dennis Leduc,,,,,,,,,
457080,Matthew Paz,,,,,,,,,
457081,Nicholas Richardson,,,,,,,,,
457082,Jonathan Riggleman,,,,,,,,,
457083,Matthew Bolander,,,,,,,,,
457084,Mike Roga,,,,,,,,,
457085,Bobby Mosby,,,,,,,,,
457087,Justin Owens,,,,,,,,,
457088,Rolando Agosto,,,,,,,,,
457089,Adam Montarbo,,,,,,,,,
457091,Gabe Ribas,,,,,,,,,
457092,Jeron Gates,,,,,,,,,
457093,Shawn Aichele,,,,,,,,,
457094,Aaron Coonrod,,,,,,,,,
457095,Neb Brown,,,,,,,,,
457096,Wesley Gilliam,,,,,,,,,
457101,Adam Haley,,,,,,,,,
457102,Rashad Smith,,,,,,,,,
457104,Adriano Santos,,,,,,,,,
457107,Wilmer Pino,,,,,,,,,
457108,Mario Holmann,,,,,,,,,
457109,Yader Peralta,,,,,,,,,
457111,Fernando Medina,,,,,,,,,
457112,Brad Rea,,,,,,,,,
457115,Ryan Leaist,,,,,,,,,
457120,Junior Moreno,,,,,,,,,
457123,Reynaldo Cruz,,,,,,,,,
457128,Adam Blackley,,,,,,,,,
457131,Renny Serrano,,,,,,,,,
457135,Hannsel Pena,,,,,,,,,
457136,Samuel Hernandez,,,,,,,,,
457140,Scott Hamilton,,,,,,,,,
457141,Marvin Newton,,,,,,,,,
457145,Mark Aguilar,,,,,,,,,
457147,Peter Alborano,,,,,,,,,
457148,Christopher Hanks,,,,,,,,,
457149,Steven Nicosia,,,,,,,,,
457151,Carl Hanselman,,,,,,,,,
457160,Thomas Aldrich,,,,,,,,,
457162,Todd Hansen,,,,,,,,,
457164,Charles Alexander,,,,,,,,,
457166,Darryl Hardwick,,,,,,,,,
457168,Tom Alfredson,,,,,,,,,
457169,Thomas Harms,,,,,,,,,
457172,Edwin Alicea,,,,,,,,,
457173,J.D. Noland,,,,,,,,,
457174,Gregory Harper,,,,,,,,,
457177,Karl Allaire,,,,,,,,,
457183,Guy Normand,,,,,,,,,
457185,Jody Harrington,,,,,,,,,
457188,Mark North,,,,,,,,,
457193,William Bates,,,,,,,,,
457202,Mark Mitchelson,,,,,,,,,
457203,Robert Beck,,,,,,,,,
457216,Gerard Rizza,,,,,,,,,
457217,Thomas Rizzo,,,,,,,,,
457219,Randolph Kapano,,,,,,,,,
457221,Shawn Rohrwild,,,,,,,,,
457223,Pete Roberts,,,,,,,,,
457232,Juan Dilone,,,,,,,,,
457233,James Kating,,,,,,,,,
457237,Jason Younker,,,,,,,,,
457239,Rodney Byerly,,,,,,,,,
457240,John Conner,,,,,,,,,
457242,Stanley Fascher,,,,,,,,,
457249,Albert Stacey,,,,,,,,,
457250,Mark Stancel,,,,,,,,,
457252,Reginald Farmer,,,,,,,,,
457255,Gordon Farmer,,,,,,,,,
457256,Ronald Cook,,,,,,,,,
457259,Timothy Stargell,,,,,,,,,
457262,Steven Fanning,,,,,,,,,
457264,Richard Falkner,,,,,,,,,
457265,Brian Steiner,,,,,,,,,
457271,William Copp,,,,,,,,,
457275,Ron Stephens,,,,,,,,,
457278,Wilfredo Romero,,,,,,,,,
457279,Terric McFarlin,,,,,,,,,
457280,Carl Stewart,,,,,,,,,
457282,Robert Stiegele,,,,,,,,,
457283,Brian Evans,,,,,,,,,
457286,Scott Stoerck,,,,,,,,,
457289,Pete Estrada,,,,,,,,,
457290,Jay Estrada,,,,,,,,,
457293,Hideyuki Mifune,,,,,,,,,
457300,Francisco de la Cruz,,,,,,,,,
457323,Kevin Gallaher,,,,,,,,,
457325,Roberto Ortega,,,,,,,,,
457341,Mark Tranbarger,,,,,,,,,
457342,Rich Doyle,,,,,,,,,
457343,Randy Washington,,,,,,,,,
457348,William Pinkham,,,,,,,,,
457354,Steve Deangelis,,,,,,,,,
457355,Brad Pounders,,,,,,,,,
457356,Todd Simmons,,,,,,,,,
457357,Kirk McDonald,,,,,,,,,
457359,Andy Ghelfi,,,,,,,,,
457361,Don Lovell Jr,,,,,,,,,
457362,Casey Webster,,,,,,,,,
457363,Michael Poehl,,,,,,,,,
457365,Shane Young,,,,,,,,,
457367,Dan Gabriele,,,,,,,,,
457369,Jason Faigin,,,,,,,,,
457372,Tommy Winrow,,,,,,,,,
457373,Dominic Correa,,,,,,,,,
457374,Jeff Leaumont,,,,,,,,,
457375,Bryan Grace,,,,,,,,,
457376,Troy Schader,,,,,,,,,
457377,Gerik Baxter,,,,,,,,,
457380,Omar Ortiz,,,,,,,,,
457381,Tony Vandemore,,,,,,,,,
457382,Jeremy Webster,,,,,,,,,
457383,Jake Huff,,,,,,,,,
457385,Todd Shiyuk,,,,,,,,,
457387,Brandon Bowe,,,,,,,,,
457388,Matt Postell,,,,,,,,,
457389,Jeremy Cunningham,,,,,,,,,
457390,Scott Daeley,,,,,,,,,
457393,Jeremy Durkee,,,,,,,,,
457396,Chris Schilling,,,,,,,,,
457397,Matt Tindell,,,,,,,,,
457399,Jim McAuley,,,,,,,,,
457401,Tim Lavery,,,,,,,,,
457404,Jan Thornton-Murray,,,,,,,,,
457405,Condor Cash,,,,,,,,,
457407,Monte Rowden,,,,,,,,,
457408,Dustin McKey,,,,,,,,,
457410,Chris Fiora,,,,,,,,,
457412,Brandon Peck,,,,,,,,,
457413,Brent Spooner,,,,,,,,,
457414,Matt Vincent,,,,,,,,,
457415,Chad Yates,,,,,,,,,
457416,Grant Dorn,,,,,,,,,
457417,Scott Albin,,,,,,,,,
457418,Chris Humrich,,,,,,,,,
457419,Antonio Garris,,,,,,,,,
457423,Jonathon Koch,,,,,,,,,
457424,Kyle Geiger,,,,,,,,,
457427,Tim Worthington,,,,,,,,,
457430,Luis Coats,,,,,,,,,
457434,Kevin Estrada,,,,,,,,,
457439,Don Sutton III,,,,,,,,,
457450,Glenn Tucker,,,,,,,,,
457457,Adam Stanley,,,,,,,,,
457469,Sergio Silva,,,,,,,,,
457470,Joey Reiman,,,,,,,,,
457473,Timothy Moss,,,,,,,,,
457476,Florentino Nunez,,,,,,,,,
457478,Jose Geraldo,,,,,,,,,
457481,Miguel Aguero,,,,,,,,,
457486,Denny Nino,,,,,,,,,
457488,Alexander Batista,,,,,,,,,
457490,Ransel Melgarejo,,,,,,,,,
457491,Dennis Medina,,,,,,,,,
457496,John Ogiltree,,,,,,,,,
457497,Jentry Beckstead,,,,,,,,,
457499,Tom Rojas,,,,,,,,,
457500,Wilfrido Laureano,,,,,,,,,
457501,Ryan Johansen,,,,,,,,,
457502,Wes O'Brien,,,,,,,,,
457503,Anthony Pannone,,,,,,,,,
457504,Jeremy Brostrom,,,,,,,,,
457505,Brandon Bounds,,,,,,,,,
457506,Brad Esarey,,,,,,,,,
457507,Corbey Medlin,,,,,,,,,
457510,Chad Pylate,,,,,,,,,
457512,Ryan Trytten,,,,,,,,,
457513,John Dibetta,,,,,,,,,
457514,Kyle Roat,,,,,,,,,
457515,Trevor Tacker,,,,,,,,,
457519,Geoff McCallum,,,,,,,,,
457520,Justin Lord,,,,,,,,,
457522,Craig Hurba,,,,,,,,,
457523,Jefferson Infante,,,,,,,,,
457528,Dustin Kelly,,,,,,,,,
457540,Brian Parish,,,,,,,,,
457543,Haas Pratt,,,,,,,,,
457545,Dan Schwartzbauer,,,,,,,,,
457550,Chalon Tietje,,,,,,,,,
457553,Jeremey White,,,,,,,,,
457576,Brett Strickland,,,,,,,,,
457585,Miles Morgan,,,,,,,,,
457589,Christopher Brown,,,,,,,,,
457590,Dewayne Carver,,,,,,,,,
457596,Joel Posey,,,,,,,,,
457600,Christian Campos,,,,,,,,,
457607,Christopher Kamis,,,,,,,,,
457625,Wayne Renfrow,,,,,,,,,
457631,Jonathan Kirby,,,,,,,,,
457644,Kevin Bulger,,,,,,,,,
457656,Aaron Klusman,,,,,,,,,
457663,Carlynn Steele,,,,,,,,,
457667,Miguel Donate,,,,,,,,,
457670,Brandon Langston,,,,,,,,,
457672,Michael Lefort,,,,,,,,,
457675,Rene Quintana,,,,,,,,,
457683,Billy Carnline,,,,,,,,,
457684,Keith Conlon,,,,,,,,,
457690,Shawn Olsen,,,,,,,,,
457694,Kyle Risinger,,,,,,,,,
457698,Drew Davidson,,,,,,,,,
457709,Caleb Staudt,,,,,,,,,
457712,Kevin Carby,,,,,,,,,
